Unnamed: 0,song_id,acousticness,valence,danceability,energy,key_arr,instrumentalness,liveness,track image,artist image,loudness,speechiness,tempo,duration,h_s
666,spotify:track:4poybupy26pTWPr9zY1i7h,0.701,0.482,0.779,0.342,3,2.56E-06,0.132,https://i.scdn.co/image/ab67616d0000b27399eb22c23b1320458a150cea,https://i.scdn.co/image/ab6761610000e5eb91113fb952f4424921dc3b31,-6.316,0.0404,104.993,175602,h
667,spotify:track:6TfeXwJihJRuBW3mFpib6J,0.0263,0.552,0.766,0.548,7,1.81E-06,0.21,https://i.scdn.co/image/ab67616d0000b273731d9c59cbeb7cd0a332f983,https://i.scdn.co/image/ab6761610000e5eb054226ffe332d101bb14ff7d,-7.834,0.0373,122.012,174448,h
668,spotify:track:0y675KDleCZEudjoeL1sQQ,0.0934,0.246,0.694,0.466,9,0,0.098,https://i.scdn.co/image/ab67616d0000b27374a3d8eeb0895089f6138a31,https://i.scdn.co/image/ab6761610000e5eb34e1fb819de8fe74fe431fd2,-6.758,0.0384,103.018,189613,h
669,spotify:track:7pWK1kMgHy5lNNiIfuRbkP,0.458,0.392,0.651,0.693,4,0,0.335,https://i.scdn.co/image/ab67616d0000b273dcc28379ce36e6fbf9a311a0,https://i.scdn.co/image/ab6761610000e5eb66d17ee8690d2e8d94ee7387,-4.722,0.0375,118.97,236765,h
670,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.74,0.483,0.652,0.557,1,0,0.124,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,https://i.scdn.co/image/ab6761610000e5eb72c4ca30476ce87954961a10,-5.714,0.0318,150.073,169354,h
671,spotify:track:57h4OYRuqBvgE87biicEzq,0.979,0.124,0.373,0.0556,2,1.17E-05,0.0881,https://i.scdn.co/image/ab67616d0000b2738397d68aeb2223a4205270a0,https://i.scdn.co/image/ab6761610000e5eb2bbfdf0a9e71f692f0071dc3,-9.704,0.038,135.717,170876,h
672,spotify:track:5I6y1KWmUoV5YCaIEcs1qs,0.979,0.297,0.571,0.172,7,0.275,0.124,https://i.scdn.co/image/ab67616d0000b2734dfbe36486a0e8655b119660,https://i.scdn.co/image/ab6761610000e5eb6bb28451de514ef1f3c5bf30,-20.7,0.0318,90.972,307698,h
673,spotify:track:7rbCL7W893Zonbfnevku5s,0.867,0.106,0.523,0.438,0,0.0723,0.123,https://i.scdn.co/image/ab67616d0000b273dde1a49f8cdfdeffc14b8b85,https://i.scdn.co/image/ab6761610000e5eb9bdd753a468500e06a864226,-11.49,0.0356,126.028,245240,h
674,spotify:track:0IVHlst3XMgzXUJbIyZ8oO,0.27,0.319,0.639,0.465,11,1.45E-06,0.124,https://i.scdn.co/image/ab67616d0000b2737cc94e776ebb63dd08c8422c,https://i.scdn.co/image/ab6761610000e5eb269dc6a0f88d0b4db4e19dd9,-7.247,0.0696,86.994,224740,h
675,spotify:track:1NyFRrFiJAJIaR6icj1goI,0.842,0.103,0.592,0.256,4,2.38E-06,0.088,https://i.scdn.co/image/ab67616d0000b2736930babcd1f07e9def9e77b0,https://i.scdn.co/image/ab6761610000e5eb67be065df01f37a3880216be,-14.031,0.0449,76.361,238533,h
676,spotify:track:1CLmFKW99S8eJrebO3GB04,0.893,0.433,0.581,0.4,2,0.576,0.161,https://i.scdn.co/image/ab67616d0000b273dd69d8ba2268cc625504b24f,https://i.scdn.co/image/ab6761610000e5eb71bcbf7d23de24f22ec0145e,-8.739,0.0291,112.331,237973,h
677,spotify:track:3BJe4B8zGnqEdQPMvfVjuS,0.0542,0.235,0.565,0.654,1,1.80E-06,0.122,https://i.scdn.co/image/ab67616d0000b273ebc8cfac8b586bc475b04918,https://i.scdn.co/image/ab6761610000e5ebc5903678d3db18e271e42be0,-6.826,0.0335,111.968,265427,h
678,spotify:track:4wd09wCccmxUB7XVJp0RNn,0.616,0.695,0.756,0.28,5,0.00033,0.414,https://i.scdn.co/image/ab67616d0000b273f53fbb4abe27c792221e5c27,https://i.scdn.co/image/ab6761610000e5eb872e20b58593fc71c8b06409,-14.27,0.0296,109.413,231000,h
679,spotify:track:2ndWbjiiNBEOrlfToKlABE,0.923,0.475,0.581,0.163,5,0,0.118,https://i.scdn.co/image/ab67616d0000b273977f49e4a7170bdd03fb429b,https://i.scdn.co/image/ab6761610000e5ebd05eab817560171764525159,-14.686,0.0447,77.748,189400,h
680,spotify:track:0Dn40gxVCMo5TkgS8Ik18Q,0.0175,0.273,0.669,0.574,4,0.00294,0.146,https://i.scdn.co/image/ab67616d0000b2730211ea0d326ca5340e04648b,https://i.scdn.co/image/ab6761610000e5eb6685f03de475c4efb27da3c4,-6.442,0.0286,120.013,196400,h
681,spotify:track:0JP9xo3adEtGSdUEISiszL,0.556,0.711,0.921,0.537,9,0.00404,0.102,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,-5.723,0.0804,128.009,135090,h
682,spotify:track:7ms3VzLTfr7fXNOqA4Mkx9,0.0108,0.683,0.729,0.687,8,0,0.162,https://i.scdn.co/image/ab67616d0000b273eb893e861983dd4742fef0f8,https://i.scdn.co/image/ab6761610000e5eb1c91ee64878b36dcee243160,-8.06,0.25,160.085,179831,h
683,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,0.145,0.74,0.759,0.73,0,3.06E-06,0.11,https://i.scdn.co/image/ab67616d0000b2730f5397dc6aa91374897182e0,https://i.scdn.co/image/ab6761610000e5eb4da4a196cc973f65b68fe67b,-7.985,0.0516,115.007,268434,h
684,spotify:track:6uFn47ACjqYkc0jADwEdj1,0.15,0.261,0.772,0.639,1,0,0.0698,https://i.scdn.co/image/ab67616d0000b273ae8b07ecdcf7aadefe00264f,https://i.scdn.co/image/ab6761610000e5ebdec41838906c58af1c29c9da,-7.119,0.467,168.112,166560,h
685,spotify:track:4LtUbIyBlc1PbK0w1Q244V,0.0541,0.0875,0.768,0.408,4,0,0.113,https://i.scdn.co/image/ab67616d0000b273bc7d51307aa7243b6352e318,https://i.scdn.co/image/ab6761610000e5ebab2d28e3f71cb0cf0daf3394,-8.55,0.0713,129.979,179897,h
686,spotify:track:1wJRveJZLSb1rjhnUHQiv6,0.0153,0.434,0.581,0.662,9,0,0.111,https://i.scdn.co/image/ab67616d0000b273dcfadea246002a5c0fd7b1b8,https://i.scdn.co/image/ab6761610000e5eb7dc556a6a7893f87b9be23b3,-5.239,0.303,93.023,189487,h
687,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,0.123,0.236,0.785,0.431,10,0,0.0887,https://i.scdn.co/image/ab67616d0000b2730e4bd9ce99988f3182bf771a,https://i.scdn.co/image/ab6761610000e5ebb453cf5adb1e1fc2e6bfabb3,-8.756,0.0364,127.085,159382,h
688,spotify:track:4WahOhXKxmMKVnfVXQoEtk,0.265,0.606,0.777,0.647,4,0,0.0771,https://i.scdn.co/image/ab67616d0000b27339a26ddef518157337810cfc,https://i.scdn.co/image/ab6761610000e5eb9c396dfe3b553c3dafd2fefe,-6.802,0.328,82.718,187383,h
689,spotify:track:72pv4E0eBIcE9z8V4tPHui,0.494,0.462,0.804,0.479,11,0,0.0994,https://i.scdn.co/image/ab67616d0000b2738a89b1d6f46ce42eae22618b,https://i.scdn.co/image/ab6761610000e5eb9c396dfe3b553c3dafd2fefe,-6.661,0.0321,120,228484,h
690,spotify:track:5ls62WNKHUUrdF3r1cv83T,0.0131,0.163,0.63,0.63,9,0,0.142,https://i.scdn.co/image/ab67616d0000b2739fc7b0fa3ee822614a14dd2e,https://i.scdn.co/image/ab6761610000e5eb2aeeeb3db9b941db74d2cfe2,-6.211,0.0395,80.512,131213,h
691,spotify:track:6G0FACzGN80Dj2v4ass5rq,0.162,0.355,0.677,0.714,11,0,0.0717,https://i.scdn.co/image/ab67616d0000b2730e7473d3cf33aadd9790a06e,https://i.scdn.co/image/ab6761610000e5eb2aeeeb3db9b941db74d2cfe2,-5.637,0.0287,94.956,136568,h
692,spotify:track:1JmEymqQwLXvCg3sJ7gz0n,0.26,0.274,0.68,0.542,9,0,0.112,https://i.scdn.co/image/ab67616d0000b27373e11a62f8e76be49319dbc0,https://i.scdn.co/image/ab6761610000e5ebab72cf92e446c759df489723,-8.848,0.0974,148.942,219867,h
693,spotify:track:15Nn5EEGQqlptGwiB2NVYV,0.112,0.457,0.76,0.528,11,0,0.107,https://i.scdn.co/image/ab67616d0000b27366c1a5cdb35caf97950d1554,https://i.scdn.co/image/ab6761610000e5ebaa8668d07d023ced48019e9e,-7.474,0.0541,120.003,206853,h
694,spotify:track:6x8V3kUNlhVbwRbVP0QeSS,0.00367,0.328,0.594,0.75,11,0,0.166,https://i.scdn.co/image/ab67616d0000b2735da74c0babeabb6a820894e6,https://i.scdn.co/image/ab6761610000e5eb1e52ff4cbcedeaf89c0111df,-3.693,0.0625,142.023,203676,h
695,spotify:track:1f5cbQtDrykjarZVrShaDI,0.501,0.814,0.839,0.81,5,0,0.117,https://i.scdn.co/image/ab67616d0000b273cdba7ee22968991250725ce1,https://i.scdn.co/image/ab6761610000e5eb7dc556a6a7893f87b9be23b3,-5.274,0.0568,129.014,209269,h
696,spotify:track:07FkzikE6FuHIa8Ma7zJGc,0.161,0.179,0.513,0.661,5,0,0.246,https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f,https://i.scdn.co/image/ab6761610000e5eb2ddbc93688aa74431df384ea,-6.419,0.24,94.791,209213,h
697,spotify:track:5NqOsPI4rA9Bl6LcCftzI2,0.264,0.577,0.647,0.706,6,0,0.114,https://i.scdn.co/image/ab67616d0000b273f439108bcfca568a900ec821,https://i.scdn.co/image/ab6761610000e5eb1c91ee64878b36dcee243160,-6.023,0.137,153.973,182338,h
698,spotify:track:0hwkukpHcBJfGcIUxi1tK2,0.0918,0.613,0.834,0.621,7,0,0.0759,https://i.scdn.co/image/ab67616d0000b2731603a3edc7ffa0e6d2b190de,https://i.scdn.co/image/ab6761610000e5eb4da4a196cc973f65b68fe67b,-6.156,0.0821,140.05,244506,h
699,spotify:track:49QVOdWgGagzLrThkIqtK6,0.032,0.177,0.642,0.562,11,0,0.168,https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4,https://i.scdn.co/image/ab6761610000e5eb1908e1a8b79abf71d5598944,-4.869,0.0812,158.001,170539,h
700,spotify:track:2Y4ol1FiPdSPMwaEMJgXMN,0.114,0.26,0.653,0.78,5,3.23E-06,0.117,https://i.scdn.co/image/ab67616d0000b273a6b4b633c0ed80c853e9ac50,https://i.scdn.co/image/ab6761610000e5eb2835d441ca424f989d429f9a,-7.253,0.0663,179.928,204000,h
701,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,0.779,0.271,0.699,0.304,1,0.000993,0.137,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,-11.192,0.0993,119.705,160184,h
702,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,0.0687,0.425,0.474,0.631,5,0,0.132,https://i.scdn.co/image/ab67616d0000b2735b4bee4c0dfe7f1ec4b2cc6d,https://i.scdn.co/image/ab6761610000e5eb1908e1a8b79abf71d5598944,-5.884,0.343,180.051,189323,h
703,spotify:track:78QR3Wp35dqAhFEc2qAGjE,0.0852,0.389,0.897,0.662,1,0,0.534,https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c,https://i.scdn.co/image/ab6761610000e5eb2161ef3bab0e5e922a1c297d,-6.903,0.292,112.511,145543,h
704,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,0.328,0.578,0.685,0.692,2,0,0.153,https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4,https://i.scdn.co/image/ab6761610000e5eb1908e1a8b79abf71d5598944,-5.122,0.0457,159.966,240051,h
705,spotify:track:21jGcNKet2qwijlDFuPiPb,0.192,0.553,0.695,0.762,0,0.00244,0.0863,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,https://i.scdn.co/image/ab6761610000e5ebe07d6b0f2fcc2f2ba6bdc3ce,-3.497,0.0395,120.042,215280,h
706,spotify:track:2g21mBQjfFsitbKg3PRyIa,0.22,0.354,0.752,0.644,6,0,0.116,https://i.scdn.co/image/ab67616d0000b2735f75220f317b41171e88209e,https://i.scdn.co/image/ab6761610000e5eb914aadde60385e72285c363d,-6.042,0.0795,85.512,157400,h
707,spotify:track:0c7K73roy6RW4ebDkf4yGh,0.197,0.539,0.745,0.718,9,0,0.134,https://i.scdn.co/image/ab67616d0000b273b2fe7bf647c3147dbd8acb54,https://i.scdn.co/image/ab6761610000e5eb8aea2d28b0df2fe1aa13464f,-4.853,0.183,151.097,179133,h
708,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.104,0.642,0.896,0.586,10,0,0.79,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,https://i.scdn.co/image/ab6761610000e5eb9c30c6b69a55d48decd71600,-6.687,0.0559,116.971,196653,h
709,spotify:track:6wJYhPfqk3KGhHRG76WzOh,0.207,0.349,0.774,0.554,0,0,0.132,https://i.scdn.co/image/ab67616d0000b273ab3f9995f4f3a83e0591c940,https://i.scdn.co/image/ab6761610000e5eb6363ba88283df039d680d42a,-7.909,0.0383,99.034,162547,h
710,spotify:track:2iObjOsy2vpsariW4Y7hQg,0.148,0.606,0.888,0.516,11,0,0.106,https://i.scdn.co/image/ab67616d0000b273dc7dd8c1f38c13fe0d90a598,https://i.scdn.co/image/ab6761610000e5eb8c96e958884153baa1360349,-10.228,0.41,127.803,114865,h
711,spotify:track:3jT2LKH0RSbQ8jIUNFzXm5,0.0317,0.805,0.883,0.808,1,0,0.207,https://i.scdn.co/image/ab67616d0000b273569f6e71b5644c6a48927f3f,https://i.scdn.co/image/ab6761610000e5ebc0f7040da598b3793c4e74bc,-3.158,0.183,119.012,232065,h
712,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,0.138,0.519,0.718,0.767,9,0,0.114,https://i.scdn.co/image/ab67616d0000b273c56dcd1015c1ffb8c56d2988,https://i.scdn.co/image/ab6761610000e5eb1c91ee64878b36dcee243160,-5.641,0.166,160.084,156000,h
713,spotify:track:2NSWi83peog6gHerzlMCqU,0.22,0.247,0.638,0.539,10,0,0.241,https://i.scdn.co/image/ab67616d0000b2733ef4102f0b2cca4445c3bf05,https://i.scdn.co/image/ab6761610000e5eb32f8f4df5e7b05a7e4d170ca,-5.853,0.0504,83.381,143713,h
714,spotify:track:0nygzznhANm4uiBwhUkE6o,0.0074,0.3,0.793,0.562,7,5.49E-06,0.152,https://i.scdn.co/image/ab67616d0000b273dc8158d43532b5e11ab95aae,https://i.scdn.co/image/ab6761610000e5ebfa9a31f16097f85b0b96b02f,-9.024,0.0794,127.075,167363,h
715,spotify:track:07zL0LP8Xt2CCM8MXA5PJh,0.297,0.428,0.673,0.688,9,0,0.0834,https://i.scdn.co/image/ab67616d0000b273b76638ec47eab0258088f93c,https://i.scdn.co/image/ab6761610000e5ebee00f820e00ebc550c85bd91,-4.558,0.0243,123.133,171710,h
716,spotify:track:3UxORWLWBMmpJiumQ0LNHu,0.345,0.3,0.57,0.689,11,0.000556,0.45,https://i.scdn.co/image/ab67616d0000b2735794663e06267017e34c367a,https://i.scdn.co/image/ab6761610000e5eb38971c319243db9c1181a498,-4.693,0.0389,82.522,129115,h
717,spotify:track:6mpvGOFJ07NDk86MKUxT67,0.0139,0.257,0.695,0.798,7,0,0.118,https://i.scdn.co/image/ab67616d0000b273a6fb6c5673289d0f7249b108,https://i.scdn.co/image/ab6761610000e5ebb453cf5adb1e1fc2e6bfabb3,-5.509,0.0463,82.485,176571,h
718,spotify:track:5Evht83kIur1NX0crj1b3N,0.332,0.411,0.586,0.647,1,0,0.142,https://i.scdn.co/image/ab67616d0000b2730e6dfebae909659aaa4b8251,https://i.scdn.co/image/ab6761610000e5eb2a9440635255a6f4f132fc64,-9.909,0.36,117.111,203077,h
719,spotify:track:0YP8kt3sAYTj6eEyesreQH,0.0174,0.196,0.68,0.586,1,3.19E-06,0.128,https://i.scdn.co/image/ab67616d0000b273cfc4b1939aba562fc97159c5,https://i.scdn.co/image/ab6761610000e5eb1fd54eb6e30d0bc8f633621e,-7.01,0.0567,149.968,201740,h
720,spotify:track:5CRXf83hn7NVeWEs7rm63m,0.0131,0.163,0.63,0.63,9,0,0.142,https://i.scdn.co/image/ab67616d0000b273d4d51bb401b6656ca5e1646b,https://i.scdn.co/image/ab6761610000e5eb2aeeeb3db9b941db74d2cfe2,-6.211,0.0395,80.512,131213,h
721,spotify:track:4VE02IlNVRSXPk3p9B4Nxz,0.185,0.17,0.704,0.572,3,0,0.124,https://i.scdn.co/image/ab67616d0000b2739fc7b0fa3ee822614a14dd2e,https://i.scdn.co/image/ab6761610000e5eb2aeeeb3db9b941db74d2cfe2,-7.107,0.038,90.013,118667,h
722,spotify:track:7kQkmyoHCEqwe7QwDbkSXM,0.802,0.374,0.737,0.408,5,0,0.171,https://i.scdn.co/image/ab67616d0000b273b226999f1df0dcdec8a53abe,https://i.scdn.co/image/ab6761610000e5ebc136ab9f93793e899e3b0fca,-7.941,0.104,127.921,190348,h
723,spotify:track:1fah1uAs7HeTYDlNftKr3K,0.058,0.159,0.399,0.492,6,0.00101,0.11,https://i.scdn.co/image/ab67616d0000b273492d58aa5267fc6d8b8d23ca,https://i.scdn.co/image/ab6761610000e5eb8886486feba69252eca7a09b,-10.777,0.0538,91.066,210463,h
724,spotify:track:1b3nlcP6hogIzYRVK2Ui7K,0.142,0.342,0.514,0.612,4,0,0.0868,https://i.scdn.co/image/ab67616d0000b2737bae79a3901e0ad8334c3d97,https://i.scdn.co/image/ab6761610000e5eb7c64797040b8cc285e9a1839,-5.981,0.0298,125.99,185005,h
725,spotify:track:3cphb8kdsjElYR7r5icK3H,0.0119,0.392,0.591,0.841,4,0,0.395,https://i.scdn.co/image/ab67616d0000b2732c40a347a68ea9bf72e01d6c,https://i.scdn.co/image/ab6761610000e5eb80c7323d8b64397c278f86df,-4.351,0.0304,109.034,158805,h
726,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,0.0128,0.638,0.606,0.799,9,0,0.15,https://i.scdn.co/image/ab67616d0000b2730d0621554b1c6c9dbf3556be,https://i.scdn.co/image/ab6761610000e5eb6864df75e5a62de1062cfd7d,-4.452,0.0261,103.014,232907,h
727,spotify:track:4VginDwYTP2eaHJzO0QMjG,0.233,0.534,0.704,0.758,0,0.00144,0.0924,https://i.scdn.co/image/ab67616d0000b2732919189f53d1f4ca51ac0aa9,https://i.scdn.co/image/ab6761610000e5ebe07d6b0f2fcc2f2ba6bdc3ce,-3.537,0.0402,120.003,214907,h
728,spotify:track:7rpNuuoMbid56XkDsx2FjE,0.0301,0.239,0.443,0.582,2,0,0.127,https://i.scdn.co/image/ab67616d0000b2733d13e91ce05c4e9b3e7201b7,https://i.scdn.co/image/ab6761610000e5eb80c7323d8b64397c278f86df,-6.02,0.0482,147.589,193090,h
729,spotify:track:62aP9fBQKYKxi7PDXwcUAS,0.0686,0.33,0.674,0.774,11,0.00188,0.393,https://i.scdn.co/image/ab67616d0000b273b3de5764cc02f94714487c86,https://i.scdn.co/image/ab6761610000e5eb637f2db0c2529eafa0c0dfab,-7.567,0.0892,112.05,176547,h
730,spotify:track:70YPzqSEwJvAIQ6nMs1cjY,0.198,0.112,0.404,0.806,2,0,0.114,https://i.scdn.co/image/ab67616d0000b273529c6fa82d23f65076c1579b,https://i.scdn.co/image/ab6761610000e5eb6b5fbf615ada187ce5e425c8,-4.75,0.0496,148.036,220730,h
731,spotify:track:7szuecWAPwGoV1e5vGu8tl,0.00285,0.717,0.667,0.719,7,8.10E-05,0.0736,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,https://i.scdn.co/image/ab6761610000e5eb2f71b65ef483ed75a8b40437,-5.371,0.0346,100.021,237520,h
732,spotify:track:4uqh9bualXNHXXwO2wPorc,0.0837,0.149,0.639,0.546,1,0,0.122,https://i.scdn.co/image/ab67616d0000b2738df6751bad8ab6b5c928dba3,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,-5.382,0.0407,122.179,173124,h
733,spotify:track:2qfEcCkEo5NscA9GL7ER72,0.269,0.524,0.673,0.687,6,0,0.181,https://i.scdn.co/image/ab67616d0000b273f4471109aed9c86e627b12e2,https://i.scdn.co/image/ab6761610000e5ebda1144fb20f96075198f3295,-5.295,0.0623,96.964,211040,h
734,spotify:track:5SspaMrPfWyRCS0GpjIxa6,0.427,0.45,0.456,0.496,1,0,0.134,https://i.scdn.co/image/ab67616d0000b273225fc2439998c95a2edfe119,https://i.scdn.co/image/ab6761610000e5eb67828d8c05c5e2acf8f03e1e,-6.986,0.0743,90.552,149053,h
735,spotify:track:5f1joOtoMeyppIcJGZQvqJ,0.0469,0.322,0.727,0.626,7,2.58E-05,0.126,https://i.scdn.co/image/ab67616d0000b273b670be86ddfa9d49caa56971,https://i.scdn.co/image/ab6761610000e5eb1157cbb1b564fc73c2844923,-8.415,0.0726,86.97,191406,h
736,spotify:track:7xbWAw3LMgRMn4omR5yVn3,0.344,0.507,0.58,0.586,1,0,0.0755,https://i.scdn.co/image/ab67616d0000b273479856767f92aab97c956704,https://i.scdn.co/image/ab6761610000e5eb6567299e3c53cf2a250fbdce,-6.883,0.0357,147.988,199549,h
737,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.347,0.741,0.52,8,1.97E-06,0.222,https://i.scdn.co/image/ab67616d0000b2733b52eca47232bedfbb5e9443,https://i.scdn.co/image/ab6761610000e5ebe5a4f8ec6996364b2f824fcb,-7.513,0.0656,102.998,171030,h
738,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,0.316,0.581,0.755,0.578,0,0,0.25,https://i.scdn.co/image/ab67616d0000b27363e0ddbb488d0eeec0e738fc,https://i.scdn.co/image/ab6761610000e5ebba4309876dbc0ef3222c5512,-8.932,0.145,94.148,176960,h
739,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,0.171,0.512,0.727,0.729,0,0,0.07,https://i.scdn.co/image/ab67616d0000b273b0b30ef77be3523c8018810c,https://i.scdn.co/image/ab6761610000e5ebf4710a4c927b222cfa785257,-2.99,0.326,117.932,284733,h
740,spotify:track:6aIAuKNU8JlVaTmoCYYN6U,0.0823,0.502,0.795,0.595,1,0,0.128,https://i.scdn.co/image/ab67616d0000b27356ea4b922777b54a459743ad,https://i.scdn.co/image/ab6761610000e5eb9171e0a70190a6de61a47832,-8.073,0.0698,91.025,196348,h
741,spotify:track:3HWzoMvoF3TQfYg4UPszDq,0.11,0.412,0.715,0.624,4,0,0.123,https://i.scdn.co/image/ab67616d0000b2737bebcd2260ef90d7cb7ec0fb,https://i.scdn.co/image/ab6761610000e5ebc7068eb4aa7a9db7afe94dc4,-3.046,0.114,158.087,173325,h
742,spotify:track:3RauEVgRgj1IuWdJ9fDs70,0.0767,0.633,0.777,0.658,0,0,0.0901,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,https://i.scdn.co/image/ab6761610000e5eb9e3acf1eaf3b8846e836f441,-5.191,0.054,110.048,190360,h
743,spotify:track:1rm9z2o1PgcJHIYL6nx0VG,0.412,0.48,0.559,0.507,1,0,0.268,https://i.scdn.co/image/ab67616d0000b27329cd835f44f8b868a2e96f1f,https://i.scdn.co/image/ab6761610000e5ebf416e763269013a66d7fe5a2,-5.502,0.0437,81.823,169827,h
744,spotify:track:5A3fPy30SN2wuzrahpcxvV,0.0875,0.0681,0.641,0.537,0,9.05E-06,0.115,https://i.scdn.co/image/ab67616d0000b273de1ef6794bce2d9e397717bf,https://i.scdn.co/image/ab6761610000e5eb496050692471e28190f815f0,-5.452,0.0282,112.864,196188,h
745,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,0.256,0.786,0.787,0.673,11,3.57E-06,0.0904,https://i.scdn.co/image/ab67616d0000b27382b243023b937fd579a35533,https://i.scdn.co/image/ab6761610000e5eb727a2ac15afe659be999beba,-4.577,0.158,110.962,237893,h
746,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,0.0771,0.645,0.634,0.69,6,0,0.132,https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb,https://i.scdn.co/image/ab6761610000e5eb77bf00f67e21f514dc44c485,-7.804,0.052,94.988,253307,h
747,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.000282,0.421,0.908,0.621,1,5.39E-05,0.0958,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,https://i.scdn.co/image/ab6761610000e5ebee29d711d7afd1e882486e1a,-6.638,0.102,150.011,177000,h
748,spotify:track:4S8d14HvHb70ImctNgVzQQ,0.0114,0.329,0.901,0.522,2,0,0.259,https://i.scdn.co/image/ab67616d0000b273b6d544387b04e1d1a5f7926c,https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a,-8.304,0.33,104.053,127947,h
749,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,0.0151,0.376,0.884,0.346,8,7.04E-06,0.0871,https://i.scdn.co/image/ab67616d0000b273e83b061a735d3851dc27f745,https://i.scdn.co/image/ab6761610000e5ebe01decbaa565f3feaaade6a9,-8.228,0.351,75.016,220307,h
750,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.215,0.492,0.63,0.804,6,0,0.253,https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41,https://i.scdn.co/image/ab6761610000e5ebe07d6b0f2fcc2f2ba6bdc3ce,-4.183,0.0363,123.146,220293,h
751,spotify:track:0s3nnoMeVWz3989MkNQiRf,0.349,0.218,0.511,0.566,6,0,0.34,https://i.scdn.co/image/ab67616d0000b273466028b14d6d0023a862e50d,https://i.scdn.co/image/ab6761610000e5eb1908e1a8b79abf71d5598944,-7.23,0.2,83.903,239836,h
752,spotify:track:7ycWLEP1GsNjVvcjawXz3z,0.0609,0.294,0.854,0.569,5,0.0816,0.1,https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b,https://i.scdn.co/image/ab6761610000e5eb6d5529e3962a16bd267bfeb2,-8.151,0.106,80.015,205040,h
753,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.00513,0.446,0.834,0.73,8,0,0.124,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3,https://i.scdn.co/image/ab6761610000e5ebe707b87e3f65997f6c09bfff,-3.714,0.222,155.008,312820,h
754,spotify:track:7wBJfHzpfI3032CSD7CE2m,0.00947,0.0564,0.487,0.789,8,4.05E-06,0.189,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3,https://i.scdn.co/image/ab6761610000e5ebe707b87e3f65997f6c09bfff,-3.69,0.044,150.007,270715,h
755,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.0847,0.43,0.841,0.728,7,0,0.149,https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce,https://i.scdn.co/image/ab6761610000e5ebe707b87e3f65997f6c09bfff,-3.37,0.0484,130.049,243837,h
756,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.258,0.473,0.74,0.613,8,0.00372,0.123,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,-4.88,0.145,75.023,166606,h
